ФЕДОРОВА ТАТЬЯНА АЛЕКСАНДРОВНА;8624 615618;298319746 38;нарушения менструации;Гинеколог;2025-03-24T11:40;УЗИ органов малого таза;2025-03-26T10:40;2300;4039 3319 5660 4839
АНДРЕЕВА АНАСТАСИЯ БОРИСОВНА;1718 164130;087023045 47;увеличение лимфоузлов, анемия, слабость;Гематолог;2025-09-23T14:20;коагулограмма;2025-09-25T12:55;800;5112 2397 2017 7708
ЖУРАВЛЕВ НИКИТА АЛЕКСАНДРОВИЧ;3517 976124;771971675 54;повышение температуры, кашель, головная боль;Терапевт;2025-02-21T09:35;биохимический анализ крови, общий анализ крови, рентген грудной клетки;2025-02-24T09:45;2900;2200 7060 2268 9482
ЛЕБЕДЕВА ТАТЬЯНА ИВАНОВНА;3522 458317;022723549 25;отеки, нарушение движений, боль после травмы, деформации, боль в суставах;Травматолог-ортопед;2025-01-07T13:50;рентген сустава, МРТ сустава;2025-01-08T09:25;8000;2200 7063 2304 9847
КУЗНЕЦОВ ФЕДОР ЯКОВЛЕВИЧ;5817 402881;390803032 66;высокая температура, боль в животе, кровотечение;Хирург;2025-06-18T09:05;биохимический анализ крови, УЗИ органов брюшной полости;2025-06-21T10:45;3350;2200 7042 8749 1673
КОЗЛОВА ЕЛЕНА НИКИТИЧНА;4925 386688;101766239 32;боль в животе;Хирург;2025-12-14T13:30;УЗИ органов брюшной полости, биохимический анализ крови, общий анализ крови;2025-12-17T10:00;4200;2200 7019 1527 9117
СОКОЛОВА АННА ВЛАДИМИРОВНА;4917 120812;757432702 20;одышка;Терапевт;2025-08-12T13:15;общий анализ крови;2025-08-14T11:50;850;2200 5630 8069 1915
АБРАМОВА ЛИЛИЯ НИКОЛАЕВНА;7821 904261;661802061 77;потеря веса, кровохарканье, длительный кашель, ночная потливость, слабость;Фтизиатр;2025-07-30T20:50;общий анализ крови, рентген грудной клетки;2025-08-01T12:20;2050;2200 5698 3671 1883
ПЕТРОВ ИЛЬЯ ВЛАДИМИРОВИЧ;1717 230553;732346967 07;боль в пояснице, частые позывы;Уролог;2025-07-25T16:00;бактериологический посев мочи;2025-07-26T09:00;900;2200 7020 6707 8872
ЖУКОВ ЕВГЕНИЙ ВИКТОРОВИЧ;4124 608110;730735396 96;повышение температуры, одышка, слабость, головная боль;Терапевт;2025-09-24T15:10;рентген грудной клетки, общий анализ мочи;2025-09-26T11:30;1490;5228 6045 8440 9405
КУЗНЕЦОВ ЮРИЙ АЛЕКСАНДРОВИЧ;4915 172014;723271670 82;кровотечение;Хирург;2025-09-24T16:30;УЗИ органов брюшной полости, общий анализ крови;2025-09-26T12:45;3350;5112 2372 2290 3727
ВОЛКОВ ИГОРЬ АНАТОЛЬЕВИЧ;4613 201835;890130201 71;кашель, головная боль, слабость, одышка;Терапевт;2025-03-17T10:25;биохимический анализ крови;2025-03-18T11:25;850;5211 9414 1156 5587
КУЗНЕЦОВ ЮРИЙ АЛЕКСАНДРОВИЧ;4613 767298;986029274 55;потеря аппетита, насморк;Педиатр;2025-08-27T09:55;общий анализ крови, биохимический анализ крови;2025-08-29T11:25;1700;5112 2358 8393 1142
ПЕТРОВА ЛАРИСА АЛЕКСАНДРОВНА;5808 151710;522005386 25;рвота, тошнота, диарея, запор, боль в животе, изжога, вздутие;Гастроэнтеролог;2025-11-15T17:10;УЗИ органов брюшной полости;2025-11-17T10:10;2500;5211 9466 3369 8317
БАРАНОВ ВАДИМ ВИКТОРОВИЧ;3518 408716;200881041 18;отеки ног;Кардиолог;2025-07-05T17:00;ЭКГ, эхокардиография;2025-07-08T10:20;6000;2200 5627 9809 1978
ИВАНОВ МИХАИЛ СЕРГЕЕВИЧ;2812 164412;989157861 01;снижение слуха, боль в горле;Оториноларинголог (ЛОР);2025-09-08T13:35;мазок из зева, аудиометрия;2025-09-10T10:35;2000;2200 5692 2445 9567
СОЛОВЬЕВА ТАИСИЯ ВЛАДИМИРОВНА;8617 885699;134553222 39;высокая температура, кровотечение;Хирург;2025-03-16T19:45;УЗИ органов брюшной полости, биохимический анализ крови, общий анализ крови;2025-03-17T11:55;4200;2200 5655 5718 6055
КУЗЬМИНА НАДЕЖДА АНАТОЛЬЕВНА;4109 129962;047819112 76;вросший ноготь, мозоли;Подолог;2025-04-03T16:55;соскоб кожи;2025-04-05T12:40;700;2200 5663 1733 2197
ВОРОБЬЕВ ВЯЧЕСЛАВ АНАТОЛЬЕВИЧ;6615 203523;104155321 01;зубная боль;Стоматолог;2025-09-22T19:05;рентген зубов;2025-09-24T10:10;700;4986 2965 8419 8497
МАКСИМОВА СОФЬЯ НИКОЛАЕВНА;5824 232784;352988198 34;насморк, лихорадка, кашель;Педиатр;2025-01-22T09:55;биохимический анализ крови, общий анализ мочи, общий анализ крови;2025-01-24T11:30;1990;2200 5627 7446 8995
НИКИТИН АЛЕКСАНДР АЛЕКСАНДРОВИЧ;5824 735337;060121946 08;потеря аппетита, кашель, насморк;Педиатр;2025-08-11T16:50;биохимический анализ крови, общий анализ мочи;2025-08-14T12:10;1140;5211 9450 7386 4663
ВАСИЛЬЕВА АЛЕКСАНДРА ВАСИЛЬЕВНА;4618 339054;742265666 05;головокружение, снижение слуха, боль в горле, заложенность носа;Оториноларинголог (ЛОР);2025-02-11T12:55;мазок из зева, аудиометрия;2025-02-13T10:55;2000;2202 2055 3493 3321
СЕМЕНОВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ;6612 752481;553542350 82;длительные боли;Онколог;2025-09-27T17:50;биохимический анализ крови, общий анализ крови, онкомаркеры;2025-09-29T09:00;4100;5389 9478 8043 9406
СОКОЛОВ АЛЕКСАНДР ИВАНОВИЧ;4017 824004;553444468 97;родинки, необычные уплотнения;Онколог;2025-02-03T13:00;онкомаркеры, биохимический анализ крови;2025-02-04T12:10;3250;4986 2952 1023 9157
СЕМЕНОВА ЛИДИЯ ВЛАДИМИРОВНА;7808 250034;496768062 66;спазмы мышц, головные боли;Мануальный терапевт;2025-01-17T12:40;общий анализ крови;2025-01-19T09:55;850;2200 5698 8437 2977
СМИРНОВА ТАТЬЯНА ЯКОВЛЕВНА;5816 755778;561325463 74;слабость, повышение температуры;Терапевт;2025-09-02T10:30;общий анализ мочи;2025-09-04T11:35;290;2200 5692 7898 8987
НИКИТИНА НИНА ВАСИЛЬЕВНА;2821 983873;428001389 45;зуд, сыпь, покраснение;Дерматолог;2025-01-17T12:25;соскоб кожи на грибки;2025-01-20T09:20;700;4306 4360 5160 9634
МИХАЙЛОВ КОНСТАНТИН ВЛАДИМИРОВИЧ;8615 741653;947847018 66;повышение температуры;Терапевт;2025-12-23T09:40;общий анализ мочи, общий анализ крови;2025-12-25T10:20;1140;5112 2383 8358 1268
ОРЛОВ ГЕННАДИЙ СЕРГЕЕВИЧ;1723 130723;171966309 97;отеки, деформации, нарушение движений;Травматолог-ортопед;2025-10-05T14:15;общий анализ крови;2025-10-07T09:50;850;5389 9460 5912 4104
СМИРНОВА СВЕТЛАНА НИКОЛАЕВНА;4912 907500;277337509 06;насморк, сыпь, лихорадка;Педиатр;2025-02-26T09:45;мазок из носа/горла, общий анализ крови, общий анализ мочи, биохимический анализ крови;2025-02-27T12:30;2890;2200 5689 8365 4430
ФРОЛОВ АЛЕКСЕЙ ВЛАДИМИРОВИЧ;4121 409380;899806599 18;боль в животе, кровотечение, припухлость;Хирург;2025-12-15T17:40;биохимический анализ крови, УЗИ органов брюшной полости, общий анализ крови;2025-12-17T10:35;4200;5112 2358 8416 5915
ИВАНОВА ОКСАНА БОРИСОВНА;4018 761222;177030159 50;слабость, кашель, одышка, повышение температуры, головная боль;Терапевт;2025-06-06T10:05;рентген грудной клетки, общий анализ мочи;2025-06-07T10:25;1490;4306 4354 2421 7435
АБРАМОВА ЕЛЕНА АНАТОЛЬЕВНА;4015 850373;576927511 51;составление программ восстановительной гимнастики;Врач ЛФК;2025-09-12T18:25;индивидуальное занятие ЛФК (30 минут);2025-09-13T11:15;2600;2200 4017 6752 5015
СМИРНОВ АЛЕКСАНДР ПЕТРОВИЧ;3520 845933;648015861 02;одышка, кашель;Терапевт;2025-07-12T13:20;рентген грудной клетки;2025-07-14T09:20;1200;2200 5684 3629 4354
МАКАРОВА МАРИНА АНТОНОВНА;4523 341918;943391967 45;отеки, нарушение движений, деформации;Травматолог-ортопед;2025-03-27T14:25;МРТ сустава, общий анализ крови, рентген сустава;2025-03-29T11:25;8850;2202 2020 6342 9344
КУЗНЕЦОВА СВЕТЛАНА АНДРЕЕВНА;8615 808728;530689290 03;лихорадка, насморк;Педиатр;2025-02-24T15:05;мазок из носа/горла, биохимический анализ крови;2025-02-25T09:40;1750;5211 9416 8813 7337
СЕРГЕЕВА ЛИДИЯ ИВАНОВНА;8618 608380;261173859 68;снижение веса;Онколог;2025-01-12T09:45;онкомаркеры, биохимический анализ крови;2025-01-13T10:10;3250;4377 7381 7741 9401
